,Time,Resource,State,Activity,Expected End Time,Material,Target location
35622,32590.78069188758,R3,P1,end state,32590.78069188758,Material_2 instance N.2242,
35623,32590.78069188758,R3,P1,start state,32598.223639618132,Material_1 instance N.2253,
35624,32590.78069188758,R3,P3,start state,32607.63709149164,Material_3 instance N.2254,
35625,32594.639292792162,R1,P2,start state,32609.639292792162,Material_3 instance N.2256,
35626,32595.776279211055,R2,P3,end state,32595.776279211055,Material_1 instance N.2238,
35627,32595.776279211055,R2,P2,start state,32610.776279211055,Material_3 instance N.2241,
35628,32598.115592759597,TR2,Breakdownstate_1,end state,32598.115592759597,,
35629,32598.115592759597,TR2,TP1,start state,32598.59892609293,Material_3 instance N.2239,R2
35630,32598.223639618132,R3,P1,end state,32598.223639618132,Material_1 instance N.2253,
35631,32598.223639618132,R3,P3,start state,32622.356446630372,Material_2 instance N.2250,
35632,32598.59892609293,TR2,TP1,end state,32598.59892609293,Material_3 instance N.2239,R2
35633,32598.59892609293,TR2,TP1,start state,32598.748926092932,Material_3 instance N.2239,R2
35634,32598.748926092932,TR2,TP1,end state,32598.748926092932,Material_3 instance N.2239,R2
35635,32598.748926092932,TR2,TP1,start state,32599.232259426266,Material_1 instance N.2253,R3
35637,32599.16198718376,TR2,Breakdownstate_1,start state,32629.16198718376,,
35636,32599.16198718376,TR2,TP1,start interrupt,32599.232259426266,Material_1 instance N.2253,R3
35638,32607.63709149164,R3,P3,end state,32607.63709149164,Material_3 instance N.2254,
35639,32607.63709149164,TR1,TP1,start state,32608.120424824974,Material_3 instance N.2254,R3
35640,32607.63709149164,R3,P1,start state,32627.315436639037,Material_1 instance N.2255,
35641,32608.120424824974,TR1,TP1,end state,32608.120424824974,Material_3 instance N.2254,R3
35642,32608.120424824974,TR1,TP1,start state,32608.603758158308,Material_3 instance N.2254,R2
35643,32608.603758158308,TR1,TP1,end state,32608.603758158308,Material_3 instance N.2254,R2
35644,32609.639292792162,R1,P2,end state,32609.639292792162,Material_3 instance N.2256,
35645,32609.639292792162,R1,P2,start state,32624.639292792162,Material_3 instance N.2257,
35646,32610.776279211055,R2,P2,end state,32610.776279211055,Material_3 instance N.2241,
35647,32610.776279211055,R2,P3,start state,32632.06199461557,Material_3 instance N.2243,
35648,32614.10555025106,R4,Breakdownstate_1,end state,32614.10555025106,,
35649,32622.356446630372,R3,P3,end state,32622.356446630372,Material_2 instance N.2250,
35650,32622.356446630372,TR1,TP1,start state,32622.839779963706,Material_2 instance N.2250,R3
35651,32622.839779963706,TR1,TP1,end state,32622.839779963706,Material_2 instance N.2250,R3
35652,32622.839779963706,TR1,TP1,start state,32622.989779963707,Material_2 instance N.2250,R3
35653,32622.989779963707,TR1,TP1,end state,32622.989779963707,Material_2 instance N.2250,R3
35654,32624.639292792162,R1,P2,end state,32624.639292792162,Material_3 instance N.2257,
35655,32627.315436639037,R3,P1,end state,32627.315436639037,Material_1 instance N.2255,
35656,32627.315436639037,R3,P1,start state,32645.421003948264,Material_2 instance N.2250,
35657,32627.315436639037,TR1,TP1,start state,32627.79876997237,Material_1 instance N.2255,R2
35658,32627.79876997237,TR1,TP1,end state,32627.79876997237,Material_1 instance N.2255,R2
35659,32629.16198718376,TR2,Breakdownstate_1,end state,32629.16198718376,,
35660,32629.16198718376,TR2,TP1,end interrupt,32629.232259426266,Material_1 instance N.2253,R3
35661,32629.232259426266,TR2,TP1,end state,32629.232259426266,Material_1 instance N.2253,R3
35662,32629.232259426266,TR2,TP1,start state,32629.7155927596,Material_1 instance N.2253,R2
35663,32629.7155927596,TR2,TP1,end state,32629.7155927596,Material_1 instance N.2253,R2
35664,32629.7155927596,TR2,TP1,start state,32630.198926092933,Material_3 instance N.2256,R1
35665,32630.198926092933,TR2,TP1,end state,32630.198926092933,Material_3 instance N.2256,R1
35666,32630.198926092933,TR2,TP1,start state,32630.682259426267,Material_3 instance N.2256,R2
35667,32630.682259426267,TR2,TP1,end state,32630.682259426267,Material_3 instance N.2256,R2
35668,32630.682259426267,TR2,TP1,start state,32631.1655927596,Material_3 instance N.2257,R1
35669,32631.1655927596,TR2,TP1,end state,32631.1655927596,Material_3 instance N.2257,R1
35670,32631.1655927596,TR2,TP1,start state,32631.648926092934,Material_3 instance N.2257,R4
35671,32631.648926092934,TR2,TP1,end state,32631.648926092934,Material_3 instance N.2257,R4
35672,32631.648926092934,TR2,TP1,start state,32632.4655927596,Material_3 instance N.2241,R2
35673,32631.648926092934,R4,P3,start state,32654.842880002136,Material_3 instance N.2257,
35674,32632.06199461557,R2,P3,end state,32632.06199461557,Material_3 instance N.2243,
35675,32632.06199461557,R2,P2,start state,32647.06199461557,Material_1 instance N.2245,
35676,32632.4655927596,TR2,TP1,end state,32632.4655927596,Material_3 instance N.2241,R2
35677,32632.4655927596,TR2,TP1,start state,32633.282259426265,Material_3 instance N.2241,R4
35678,32633.282259426265,TR2,TP1,end state,32633.282259426265,Material_3 instance N.2241,R4
35679,32633.282259426265,TR2,TP1,start state,32634.09892609293,Material_3 instance N.2243,R2
35680,32633.282259426265,R4,P1,start state,32642.163073122945,Material_3 instance N.2241,
35681,32634.09892609293,TR2,TP1,end state,32634.09892609293,Material_3 instance N.2243,R2
35682,32634.09892609293,TR2,TP1,start state,32634.582259426264,Material_3 instance N.2243,R1
35683,32634.582259426264,TR2,TP1,end state,32634.582259426264,Material_3 instance N.2243,R1
35684,32634.582259426264,R1,P1,start state,32648.659056670615,Material_3 instance N.2243,
35685,32636.948038282648,TR1,Breakdownstate_1,start state,32666.948038282648,,
35686,32642.163073122945,R4,P1,end state,32642.163073122945,Material_3 instance N.2241,
35687,32645.421003948264,R3,P1,end state,32645.421003948264,Material_2 instance N.2250,
35688,32647.06199461557,R2,P2,end state,32647.06199461557,Material_1 instance N.2245,
35689,32647.06199461557,TR2,TP1,start state,32647.545327948905,Material_1 instance N.2245,R2
35690,32647.06199461557,R2,P2,start state,32662.06199461557,Material_2 instance N.2247,
35691,32647.545327948905,TR2,TP1,end state,32647.545327948905,Material_1 instance N.2245,R2
35692,32647.545327948905,TR2,TP1,start state,32647.695327948906,Material_1 instance N.2245,R2
35693,32647.695327948906,TR2,TP1,end state,32647.695327948906,Material_1 instance N.2245,R2
35694,32648.659056670615,R1,P1,end state,32648.659056670615,Material_3 instance N.2243,
35695,32654.842880002136,R4,P3,end state,32654.842880002136,Material_3 instance N.2257,
35696,32662.06199461557,R2,P2,end state,32662.06199461557,Material_2 instance N.2247,
35697,32662.06199461557,R2,P2,start state,32677.06199461557,Material_3 instance N.2246,
35698,32662.06199461557,TR2,TP1,start state,32662.545327948905,Material_2 instance N.2247,R3
35699,32662.545327948905,TR2,TP1,end state,32662.545327948905,Material_2 instance N.2247,R3
35700,32662.545327948905,R3,P3,start state,32680.66001014859,Material_2 instance N.2247,
35701,32666.948038282648,TR1,Breakdownstate_1,end state,32666.948038282648,,
35702,32666.948038282648,TR1,TP1,start state,32667.764704949313,Material_3 instance N.2257,R4
35703,32667.764704949313,TR1,TP1,end state,32667.764704949313,Material_3 instance N.2257,R4
35704,32667.764704949313,TR1,TP1,start state,32668.248038282647,Material_3 instance N.2257,R1
35705,32668.248038282647,TR1,TP1,end state,32668.248038282647,Material_3 instance N.2257,R1
35706,32668.248038282647,R1,P1,start state,32681.96304082206,Material_3 instance N.2257,
35707,32677.06199461557,R2,P2,end state,32677.06199461557,Material_3 instance N.2246,
35708,32677.06199461557,TR2,TP1,start state,32677.545327948905,Material_3 instance N.2246,R2
35709,32677.06199461557,R2,P3,start state,32697.41032867675,Material_1 instance N.2251,
35710,32677.545327948905,TR2,TP1,end state,32677.545327948905,Material_3 instance N.2246,R2
35711,32677.545327948905,TR2,TP1,start state,32678.36199461557,Material_3 instance N.2246,R4
35712,32678.36199461557,TR2,TP1,end state,32678.36199461557,Material_3 instance N.2246,R4
35713,32678.36199461557,R4,P1,start state,32695.45145132514,Material_3 instance N.2246,
35714,32680.66001014859,R3,P3,end state,32680.66001014859,Material_2 instance N.2247,
35715,32680.66001014859,TR1,TP1,start state,32681.476676815255,Material_2 instance N.2247,R3
35716,32681.476676815255,TR1,TP1,end state,32681.476676815255,Material_2 instance N.2247,R3
35717,32681.476676815255,TR1,TP1,start state,32681.626676815256,Material_2 instance N.2247,R3
35718,32681.626676815256,TR1,TP1,end state,32681.626676815256,Material_2 instance N.2247,R3
35719,32681.626676815256,R3,P1,start state,32707.8596754138,Material_2 instance N.2247,
35720,32681.96304082206,R1,P1,end state,32681.96304082206,Material_3 instance N.2257,
35721,32693.10956376169,R1,P1,start state,32717.151448501267,Material_3 instance N.2258,
35722,32695.45145132514,R4,P1,end state,32695.45145132514,Material_3 instance N.2246,
35723,32697.41032867675,R2,P3,end state,32697.41032867675,Material_1 instance N.2251,
35724,32697.41032867675,R2,P2,start state,32712.41032867675,Material_2 instance N.2248,
35725,32707.8596754138,R3,P1,end state,32707.8596754138,Material_2 instance N.2247,
35726,32708.85775481903,R4,P1,start state,32719.898934359342,Material_3 instance N.2259,
35727,32711.803972866,R1,P1,start state,32725.444417026163,Material_1 instance N.2260,
35728,32712.41032867675,R2,P2,end state,32712.41032867675,Material_2 instance N.2248,
35729,32712.41032867675,TR1,TP1,start state,32712.893662010083,Material_2 instance N.2248,R2
35730,32712.41032867675,R2,P2,start state,32727.41032867675,Material_1 instance N.2249,
35731,32712.893662010083,TR1,TP1,end state,32712.893662010083,Material_2 instance N.2248,R2
35732,32712.893662010083,TR1,TP1,start state,32713.043662010085,Material_2 instance N.2248,R2
35733,32713.043662010085,TR1,TP1,end state,32713.043662010085,Material_2 instance N.2248,R2
35735,32713.067159087695,R4,Breakdownstate_1,start state,32743.067159087695,,
35734,32713.067159087695,R4,P1,start interrupt,32719.898934359342,Material_3 instance N.2259,
35736,32714.09639829334,R3,P1,start state,32735.329238219303,Material_3 instance N.2261,
35737,32717.151448501267,R1,P1,end state,32717.151448501267,Material_3 instance N.2258,
35738,32717.151448501267,TR1,TP1,start state,32717.6347818346,Material_3 instance N.2258,R1
35739,32717.6347818346,TR1,TP1,end state,32717.6347818346,Material_3 instance N.2258,R1
35740,32717.6347818346,TR1,TP1,start state,32718.451448501266,Material_3 instance N.2258,R3
35741,32718.04288816724,R1,P1,start state,32729.415569147826,Material_2 instance N.2262,
35742,32718.451448501266,TR1,TP1,end state,32718.451448501266,Material_3 instance N.2258,R3
35743,32725.444417026163,R1,P1,end state,32725.444417026163,Material_1 instance N.2260,
35744,32725.444417026163,TR1,TP1,start state,32726.26108369283,Material_1 instance N.2260,R1
35745,32726.26108369283,TR1,TP1,end state,32726.26108369283,Material_1 instance N.2260,R1
35746,32726.26108369283,TR1,TP1,start state,32726.41108369283,Material_1 instance N.2260,R1
35747,32726.41108369283,TR1,TP1,end state,32726.41108369283,Material_1 instance N.2260,R1
35748,32726.41108369283,R1,P2,start state,32741.41108369283,Material_1 instance N.2260,
35749,32727.41032867675,R2,P2,end state,32727.41032867675,Material_1 instance N.2249,
35750,32727.41032867675,TR1,TP1,start state,32727.893662010083,Material_1 instance N.2249,R2
35751,32727.41032867675,R2,P2,start state,32742.41032867675,Material_1 instance N.2252,
35752,32727.893662010083,TR1,TP1,end state,32727.893662010083,Material_1 instance N.2249,R2
35753,32727.893662010083,TR1,TP1,start state,32728.043662010085,Material_1 instance N.2249,R2
35754,32728.043662010085,TR1,TP1,end state,32728.043662010085,Material_1 instance N.2249,R2
35755,32729.415569147826,R1,P1,end state,32729.415569147826,Material_2 instance N.2262,
35756,32729.415569147826,TR2,TP1,start state,32729.89890248116,Material_2 instance N.2262,R1
35757,32729.89890248116,TR2,TP1,end state,32729.89890248116,Material_2 instance N.2262,R1
35758,32729.89890248116,TR2,TP1,start state,32730.04890248116,Material_2 instance N.2262,R1
35760,32729.91331072546,R3,Breakdownstate_1,start state,32759.91331072546,,
35759,32729.91331072546,R3,P1,start interrupt,32735.329238219303,Material_3 instance N.2261,
35761,32730.04890248116,TR2,TP1,end state,32730.04890248116,Material_2 instance N.2262,R1
35762,32741.41108369283,R1,P2,end state,32741.41108369283,Material_1 instance N.2260,
35763,32741.41108369283,R1,P2,start state,32756.41108369283,Material_2 instance N.2262,
35764,32741.41108369283,TR1,TP1,start state,32741.894417026164,Material_1 instance N.2260,R1
35765,32741.894417026164,TR1,TP1,end state,32741.894417026164,Material_1 instance N.2260,R1
35766,32741.894417026164,TR1,TP1,start state,32742.377750359497,Material_1 instance N.2260,R2
35767,32742.377750359497,TR1,TP1,end state,32742.377750359497,Material_1 instance N.2260,R2
35768,32742.41032867675,R2,P2,end state,32742.41032867675,Material_1 instance N.2252,
35769,32742.41032867675,R2,P2,start state,32757.41032867675,Material_3 instance N.2239,
35770,32742.41032867675,TR1,TP1,start state,32742.56032867675,Material_1 instance N.2252,R2
35771,32742.56032867675,TR1,TP1,end state,32742.56032867675,Material_1 instance N.2252,R2
35772,32742.81493713273,R1,P1,start state,32767.08149797491,Material_2 instance N.2263,
35773,32743.067159087695,R4,Breakdownstate_1,end state,32743.067159087695,,
35774,32743.067159087695,R4,P1,end interrupt,32749.898934359342,Material_3 instance N.2259,
35775,32749.898934359342,R4,P1,end state,32749.898934359342,Material_3 instance N.2259,
35776,32749.898934359342,TR1,TP1,start state,32750.715601026008,Material_3 instance N.2259,R4
35777,32750.715601026008,TR1,TP1,end state,32750.715601026008,Material_3 instance N.2259,R4
35778,32750.715601026008,TR1,TP1,start state,32750.86560102601,Material_3 instance N.2259,R4
35779,32750.86560102601,TR1,TP1,end state,32750.86560102601,Material_3 instance N.2259,R4
35780,32750.86560102601,R4,P1,start state,32767.423390301286,Material_3 instance N.2259,
35781,32756.41108369283,R1,P2,end state,32756.41108369283,Material_2 instance N.2262,
35782,32756.41108369283,R1,P1,start state,32773.353795309005,Material_2 instance N.2265,
35783,32756.41108369283,TR2,TP1,start state,32756.894417026164,Material_2 instance N.2262,R4
35784,32756.894417026164,TR2,TP1,end state,32756.894417026164,Material_2 instance N.2262,R4
35785,32756.894417026164,R4,P3,start state,32776.273883102906,Material_2 instance N.2262,
35786,32757.41032867675,R2,P2,end state,32757.41032867675,Material_3 instance N.2239,
35787,32757.41032867675,TR2,TP1,start state,32758.226995343415,Material_3 instance N.2239,R2
35788,32757.41032867675,R2,P2,start state,32772.41032867675,Material_3 instance N.2254,
35789,32758.226995343415,TR2,TP1,end state,32758.226995343415,Material_3 instance N.2239,R2
35790,32758.226995343415,TR2,TP1,start state,32758.71032867675,Material_3 instance N.2239,R3
35791,32758.71032867675,TR2,TP1,end state,32758.71032867675,Material_3 instance N.2239,R3
35792,32759.91331072546,R3,Breakdownstate_1,end state,32759.91331072546,,
35793,32759.91331072546,R3,P1,end interrupt,32765.329238219303,Material_3 instance N.2261,
35794,32765.329238219303,R3,P1,end state,32765.329238219303,Material_3 instance N.2261,
35795,32765.329238219303,R3,P1,start state,32777.65280735495,Material_3 instance N.2258,
35796,32765.329238219303,TR2,TP1,start state,32765.812571552637,Material_3 instance N.2261,R4
35797,32765.812571552637,TR2,TP1,end state,32765.812571552637,Material_3 instance N.2261,R4
35798,32767.08149797491,R1,P1,end state,32767.08149797491,Material_2 instance N.2263,
35799,32767.08149797491,TR2,TP1,start state,32767.564831308242,Material_2 instance N.2263,R1
35800,32767.423390301286,R4,P1,end state,32767.423390301286,Material_3 instance N.2259,
35801,32767.423390301286,R4,P1,start state,32780.58626615982,Material_3 instance N.2261,
35802,32767.564831308242,TR2,TP1,end state,32767.564831308242,Material_2 instance N.2263,R1
35803,32767.564831308242,TR2,TP1,start state,32768.04816464157,Material_2 instance N.2263,R2
35804,32768.04816464157,TR2,TP1,end state,32768.04816464157,Material_2 instance N.2263,R2
35805,32770.185009932815,R1,P1,start state,32775.06493562295,Material_2 instance N.2266,
35806,32772.41032867675,R2,P2,end state,32772.41032867675,Material_3 instance N.2254,
35807,32772.41032867675,TR1,TP1,start state,32773.226995343415,Material_3 instance N.2254,R2
35808,32772.41032867675,R2,P2,start state,32787.41032867675,Material_1 instance N.2255,
35809,32773.226995343415,TR1,TP1,end state,32773.226995343415,Material_3 instance N.2254,R2
35810,32773.226995343415,TR1,TP1,start state,32774.04366201008,Material_3 instance N.2254,R4
35811,32773.353795309005,R1,P1,end state,32773.353795309005,Material_2 instance N.2265,
35812,32773.353795309005,TR2,TP1,start state,32773.837128642335,Material_2 instance N.2265,R1
35813,32773.837128642335,TR2,TP1,end state,32773.837128642335,Material_2 instance N.2265,R1
35814,32773.837128642335,TR2,TP1,start state,32773.98712864234,Material_2 instance N.2265,R1
35815,32773.98712864234,TR2,TP1,end state,32773.98712864234,Material_2 instance N.2265,R1
35816,32773.98712864234,R1,P2,start state,32788.98712864234,Material_2 instance N.2265,
35817,32774.04366201008,TR1,TP1,end state,32774.04366201008,Material_3 instance N.2254,R4
35818,32775.06493562295,R1,P1,end state,32775.06493562295,Material_2 instance N.2266,
35819,32775.06493562295,TR2,TP1,start state,32775.21493562295,Material_2 instance N.2266,R1
35820,32775.21493562295,TR2,TP1,end state,32775.21493562295,Material_2 instance N.2266,R1
35821,32776.273883102906,R4,P3,end state,32776.273883102906,Material_2 instance N.2262,
35822,32776.273883102906,TR2,TP1,start state,32776.757216436235,Material_2 instance N.2262,R4
35823,32776.273883102906,R4,P1,start state,32795.42061932314,Material_3 instance N.2254,
35824,32776.757216436235,TR2,TP1,end state,32776.757216436235,Material_2 instance N.2262,R4
35825,32776.757216436235,TR2,TP1,start state,32777.240549769565,Material_2 instance N.2262,R3
35826,32777.240549769565,TR2,TP1,end state,32777.240549769565,Material_2 instance N.2262,R3
35827,32777.65280735495,R3,P1,end state,32777.65280735495,Material_3 instance N.2258,
35828,32777.65280735495,R3,P1,start state,32781.751500134545,Material_2 instance N.2264,
35829,32780.58626615982,R4,P1,end state,32780.58626615982,Material_3 instance N.2261,
35830,32781.751500134545,R3,P1,end state,32781.751500134545,Material_2 instance N.2264,
35831,32781.751500134545,R3,P1,start state,32802.39637896502,Material_3 instance N.2239,
35832,32781.751500134545,TR2,TP1,start state,32782.56816680121,Material_2 instance N.2264,R1
35833,32782.56816680121,TR2,TP1,end state,32782.56816680121,Material_2 instance N.2264,R1
35834,32787.41032867675,R2,P2,end state,32787.41032867675,Material_1 instance N.2255,
35835,32787.41032867675,TR1,TP1,start state,32788.226995343415,Material_1 instance N.2255,R2
35836,32787.41032867675,R2,P2,start state,32802.41032867675,Material_1 instance N.2253,
35837,32788.226995343415,TR1,TP1,end state,32788.226995343415,Material_1 instance N.2255,R2
35838,32788.226995343415,TR1,TP1,start state,32789.04366201008,Material_1 instance N.2255,R4
35839,32788.98712864234,R1,P2,end state,32788.98712864234,Material_2 instance N.2265,
35840,32788.98712864234,R1,P2,start state,32803.98712864234,Material_2 instance N.2266,
35841,32789.04366201008,TR1,TP1,end state,32789.04366201008,Material_1 instance N.2255,R4
35842,32789.04366201008,TR1,TP1,start state,32789.52699534341,Material_2 instance N.2265,R1
35843,32789.04366201008,R4,P3,start state,32811.64211486975,Material_1 instance N.2255,
35844,32789.52699534341,TR1,TP1,end state,32789.52699534341,Material_2 instance N.2265,R1
35845,32789.52699534341,TR1,TP1,start state,32790.01032867674,Material_2 instance N.2265,R2
35846,32790.01032867674,TR1,TP1,end state,32790.01032867674,Material_2 instance N.2265,R2
35847,32795.42061932314,R4,P1,end state,32795.42061932314,Material_3 instance N.2254,
35848,32802.39637896502,R3,P1,end state,32802.39637896502,Material_3 instance N.2239,
35849,32802.39637896502,R3,P1,start state,32816.494572768235,Material_2 instance N.2262,
35850,32802.41032867675,R2,P2,end state,32802.41032867675,Material_1 instance N.2253,
35851,32802.41032867675,TR2,TP1,start state,32802.89366201008,Material_1 instance N.2253,R2
35852,32802.41032867675,R2,P3,start state,32820.17881138802,Material_3 instance N.2256,
35853,32802.89366201008,TR2,TP1,end state,32802.89366201008,Material_1 instance N.2253,R2
35854,32802.89366201008,TR2,TP1,start state,32803.37699534341,Material_1 instance N.2253,R3
35855,32803.37699534341,TR2,TP1,end state,32803.37699534341,Material_1 instance N.2253,R3
35856,32803.37699534341,R3,P3,start state,32819.599805419806,Material_1 instance N.2253,
35857,32803.98712864234,R1,P2,end state,32803.98712864234,Material_2 instance N.2266,
35858,32803.98712864234,R1,P2,start state,32818.98712864234,Material_2 instance N.2264,
35859,32803.98712864234,TR1,TP1,start state,32804.47046197567,Material_2 instance N.2266,R1
35860,32804.47046197567,TR1,TP1,end state,32804.47046197567,Material_2 instance N.2266,R1
35861,32804.47046197567,TR1,TP1,start state,32805.28712864233,Material_2 instance N.2266,R3
35862,32805.28712864233,TR1,TP1,end state,32805.28712864233,Material_2 instance N.2266,R3
35863,32811.64211486975,R4,P3,end state,32811.64211486975,Material_1 instance N.2255,
35864,32814.001104066796,R4,P1,start state,32835.22287742106,Material_1 instance N.2268,
35866,32814.37926316089,R2,Breakdownstate_2,start state,32844.37926316089,,
35865,32814.37926316089,R2,P3,start interrupt,32820.17881138802,Material_3 instance N.2256,
35867,32816.494572768235,R3,P1,end state,32816.494572768235,Material_2 instance N.2262,
35868,32816.494572768235,R3,P3,start state,32830.53652927532,Material_2 instance N.2266,
35869,32818.98712864234,R1,P2,end state,32818.98712864234,Material_2 instance N.2264,
35870,32818.98712864234,TR1,TP1,start state,32819.803795309,Material_2 instance N.2264,R1
35871,32819.599805419806,R3,P3,end state,32819.599805419806,Material_1 instance N.2253,
35872,32819.803795309,TR1,TP1,end state,32819.803795309,Material_2 instance N.2264,R1
35873,32819.803795309,TR1,TP1,start state,32820.62046197567,Material_2 instance N.2264,R3
35874,32820.62046197567,TR1,TP1,end state,32820.62046197567,Material_2 instance N.2264,R3
35875,32820.62046197567,R3,P3,start state,32839.60799722645,Material_2 instance N.2264,
35878,32825.15170084642,R3,Breakdownstate_1,start state,32855.15170084642,,
35876,32825.15170084642,R3,P3,start interrupt,32839.60799722645,Material_2 instance N.2264,
35877,32825.15170084642,R3,P3,start interrupt,32830.53652927532,Material_2 instance N.2266,
35879,32827.99613962145,R4,P1,start state,32838.51783344024,Material_2 instance N.2269,
35880,32835.22287742106,R4,P1,end state,32835.22287742106,Material_1 instance N.2268,
35881,32835.22287742106,TR1,TP1,start state,32835.70621075439,Material_1 instance N.2268,R4
35882,32835.70621075439,TR1,TP1,end state,32835.70621075439,Material_1 instance N.2268,R4
35883,32835.70621075439,TR1,TP1,start state,32836.18954408772,Material_1 instance N.2268,R1
35884,32836.18954408772,TR1,TP1,end state,32836.18954408772,Material_1 instance N.2268,R1
35885,32836.18954408772,R1,P2,start state,32851.18954408772,Material_1 instance N.2268,
35886,32838.51783344024,R4,P1,end state,32838.51783344024,Material_2 instance N.2269,
35887,32838.51783344024,TR1,TP1,start state,32839.00116677357,Material_2 instance N.2269,R4
35888,32839.00116677357,TR1,TP1,end state,32839.00116677357,Material_2 instance N.2269,R4
35889,32839.00116677357,TR1,TP1,start state,32839.4845001069,Material_2 instance N.2269,R1
35890,32839.4845001069,TR1,TP1,end state,32839.4845001069,Material_2 instance N.2269,R1
35891,32844.37926316089,R2,Breakdownstate_2,end state,32844.37926316089,,
35892,32844.37926316089,R2,P3,end interrupt,32850.17881138802,Material_3 instance N.2256,
35893,32850.17881138802,R2,P3,end state,32850.17881138802,Material_3 instance N.2256,
35894,32850.17881138802,TR2,TP1,start state,32850.66214472135,Material_3 instance N.2256,R2
35895,32850.17881138802,R2,P3,start state,32868.191702665965,Material_1 instance N.2245,
35896,32850.66214472135,TR2,TP1,end state,32850.66214472135,Material_3 instance N.2256,R2
35897,32850.66214472135,TR2,TP1,start state,32851.14547805468,Material_3 instance N.2256,R1
35898,32851.14547805468,TR2,TP1,end state,32851.14547805468,Material_3 instance N.2256,R1
35899,32851.18954408772,R1,P2,end state,32851.18954408772,Material_1 instance N.2268,
35900,32851.18954408772,R1,P2,start state,32866.18954408772,Material_2 instance N.2269,
35901,32851.18954408772,R1,P1,start state,32861.34220328678,Material_3 instance N.2256,
35902,32851.18954408772,TR1,TP1,start state,32852.006210754385,Material_1 instance N.2268,R3
35903,32852.006210754385,TR1,TP1,end state,32852.006210754385,Material_1 instance N.2268,R3
35904,32855.03347997744,R4,P1,start state,32872.451886576346,Material_1 instance N.2272,
35905,32855.15170084642,R3,Breakdownstate_1,end state,32855.15170084642,,
35906,32855.15170084642,R3,P3,end interrupt,32869.60799722645,Material_2 instance N.2264,
35907,32855.15170084642,R3,P3,end interrupt,32860.53652927532,Material_2 instance N.2266,
35910,32855.15170084642,R3,Breakdownstate_2,start state,32885.15170084642,,
35908,32855.15170084642,R3,P3,start interrupt,32869.60799722645,Material_2 instance N.2264,
35909,32855.15170084642,R3,P3,start interrupt,32860.53652927532,Material_2 instance N.2266,
35911,32861.34220328678,R1,P1,end state,32861.34220328678,Material_3 instance N.2256,
35912,32861.34220328678,R1,P1,start state,32877.886553544704,Material_1 instance N.2271,
35913,32866.18954408772,R1,P2,end state,32866.18954408772,Material_2 instance N.2269,
35914,32866.18954408772,TR1,TP1,start state,32867.006210754385,Material_2 instance N.2269,R1
35915,32867.006210754385,TR1,TP1,end state,32867.006210754385,Material_2 instance N.2269,R1
35916,32867.006210754385,TR1,TP1,start state,32867.489544087715,Material_2 instance N.2269,R4
35917,32867.489544087715,TR1,TP1,end state,32867.489544087715,Material_2 instance N.2269,R4
35918,32867.489544087715,R4,P3,start state,32894.085608001704,Material_2 instance N.2269,
35919,32868.191702665965,R2,P3,end state,32868.191702665965,Material_1 instance N.2245,
35920,32868.191702665965,R2,P3,start state,32886.080862698866,Material_2 instance N.2248,
35921,32872.451886576346,R4,P1,end state,32872.451886576346,Material_1 instance N.2272,
35922,32872.451886576346,TR2,TP1,start state,32872.935219909676,Material_1 instance N.2272,R4
35923,32872.935219909676,TR2,TP1,end state,32872.935219909676,Material_1 instance N.2272,R4
35924,32872.935219909676,TR2,TP1,start state,32873.75188657634,Material_1 instance N.2272,R2
35925,32873.75188657634,TR2,TP1,end state,32873.75188657634,Material_1 instance N.2272,R2
35926,32877.886553544704,R1,P1,end state,32877.886553544704,Material_1 instance N.2271,
35927,32877.886553544704,TR2,TP1,start state,32878.369886878034,Material_1 instance N.2271,R1
35928,32878.06203154568,R1,P2,start state,32893.06203154568,Material_3 instance N.2273,
35929,32878.369886878034,TR2,TP1,end state,32878.369886878034,Material_1 instance N.2271,R1
35930,32878.369886878034,TR2,TP1,start state,32878.853220211364,Material_1 instance N.2271,R2
35931,32878.853220211364,TR2,TP1,end state,32878.853220211364,Material_1 instance N.2271,R2
35932,32885.15170084642,R3,Breakdownstate_2,end state,32885.15170084642,,
35933,32885.15170084642,R3,P3,end interrupt,32899.60799722645,Material_2 instance N.2264,
35934,32885.15170084642,R3,P3,end interrupt,32890.53652927532,Material_2 instance N.2266,
35935,32885.71239941384,TR2,Breakdownstate_1,start state,32915.71239941384,,
35936,32886.080862698866,R2,P3,end state,32886.080862698866,Material_2 instance N.2248,
35937,32886.080862698866,TR1,TP1,start state,32886.89752936553,Material_2 instance N.2248,R2
35938,32886.080862698866,R2,P3,start state,32909.523457669566,Material_1 instance N.2249,
35939,32886.89752936553,TR1,TP1,end state,32886.89752936553,Material_2 instance N.2248,R2
35940,32886.89752936553,TR1,TP1,start state,32887.38086269886,Material_2 instance N.2248,R1
35941,32887.38086269886,TR1,TP1,end state,32887.38086269886,Material_2 instance N.2248,R1
35942,32887.38086269886,R1,P1,start state,32901.35487802762,Material_2 instance N.2248,
35943,32890.53652927532,R3,P3,end state,32890.53652927532,Material_2 instance N.2266,
35944,32890.53652927532,R3,P1,start state,32916.42529171514,Material_1 instance N.2270,
35945,32893.06203154568,R1,P2,end state,32893.06203154568,Material_3 instance N.2273,
35946,32893.06203154568,R1,P1,start state,32913.52523512938,Material_1 instance N.2274,
