,Time,Resource,State,Activity,Material,Expected End Time,Target location
5662,3286.6817747732543,TR1,TP1,start state,Material_3 instance N.217,3287.498441439921,R1
5665,3286.950294612404,R4,Breakdownstate_1,start state,,3316.950294612404,
5663,3286.950294612404,R4,P3,start interrupt,Material_2 instance N.224,3303.508904216141,
5664,3286.950294612404,R4,P1,start interrupt,Material_3 instance N.229,3293.673733907532,
5666,3287.380028026513,TR2,TP1,end state,Material_2 instance N.216,3287.380028026513,R4
5667,3287.498441439921,TR1,TP1,end state,Material_3 instance N.217,3287.498441439921,R1
5668,3287.498441439921,TR1,TP1,start state,Material_3 instance N.217,3290.148441439921,S3
5669,3290.148441439921,TR1,TP1,end state,Material_3 instance N.217,3290.148441439921,S3
5671,3290.148441439921,TR1,TP1,start state,Material_2 instance N.220,3292.798441439921,R1
5670,3290.148441439921,S3,S3,finished material,Material_3 instance N.217,,
5672,3292.798441439921,TR1,TP1,end state,Material_2 instance N.220,3292.798441439921,R1
5673,3292.798441439921,TR1,TP1,start state,Material_2 instance N.220,3293.2817747732543,R2
5674,3293.2817747732543,TR1,TP1,end state,Material_2 instance N.220,3293.2817747732543,R2
5675,3294.0191879717127,R3,P1,end state,Material_1 instance N.225,3294.0191879717127,
5676,3294.0191879717127,TR1,TP1,start state,Material_1 instance N.225,3294.502521305046,R3
5677,3294.0191879717127,R3,P1,start state,Material_3 instance N.213,3305.387838343282,
5678,3294.4117876691375,S3,S3,created material,Material_3 instance N.231,,
5679,3294.4117876691375,TR2,TP1,start state,Material_3 instance N.231,3295.8951210024707,S3
5680,3294.502521305046,TR1,TP1,end state,Material_1 instance N.225,3294.502521305046,R3
5681,3294.502521305046,TR1,TP1,start state,Material_1 instance N.225,3294.985854638379,R2
5682,3294.985854638379,TR1,TP1,end state,Material_1 instance N.225,3294.985854638379,R2
5683,3295.8951210024707,TR2,TP1,end state,Material_3 instance N.231,3295.8951210024707,S3
5684,3295.8951210024707,TR2,TP1,start state,Material_3 instance N.231,3297.378454335804,R4
5685,3297.378454335804,TR2,TP1,end state,Material_3 instance N.231,3297.378454335804,R4
5686,3297.4907785064684,R3,P3,end state,Material_1 instance N.205,3297.4907785064684,
5687,3297.4907785064684,TR1,TP1,start state,Material_1 instance N.205,3297.9741118398015,R3
5688,3297.9741118398015,TR1,TP1,end state,Material_1 instance N.205,3297.9741118398015,R3
5689,3297.9741118398015,TR1,TP1,start state,Material_1 instance N.205,3300.1241118398016,SK1
5690,3300.1241118398016,TR1,TP1,end state,Material_1 instance N.205,3300.1241118398016,SK1
5691,3300.1241118398016,SK1,SK1,finished material,Material_1 instance N.205,,
5692,3300.7153713432517,R1,P2,end state,Material_1 instance N.219,3300.7153713432517,
5693,3300.7153713432517,TR2,TP1,start state,Material_1 instance N.219,3301.198704676585,R1
5694,3301.198704676585,TR2,TP1,end state,Material_1 instance N.219,3301.198704676585,R1
5695,3301.198704676585,TR2,TP1,start state,Material_1 instance N.219,3301.682038009918,R4
5696,3301.5633613598466,R2,P2,end state,Material_1 instance N.214,3301.5633613598466,
5697,3301.5633613598466,TR1,TP1,start state,Material_1 instance N.214,3304.0466946931797,R2
5698,3301.5633613598466,R2,P2,start state,Material_3 instance N.221,3316.5633613598466,
5699,3301.682038009918,TR2,TP1,end state,Material_1 instance N.219,3301.682038009918,R4
5700,3304.0466946931797,TR1,TP1,end state,Material_1 instance N.214,3304.0466946931797,R2
5701,3304.0466946931797,TR1,TP1,start state,Material_1 instance N.214,3304.8633613598463,R4
5702,3304.8633613598463,TR1,TP1,end state,Material_1 instance N.214,3304.8633613598463,R4
5703,3305.387838343282,R3,P1,end state,Material_3 instance N.213,3305.387838343282,
5704,3305.387838343282,R3,P1,start state,Material_3 instance N.226,3315.4883112740226,
5705,3305.387838343282,TR2,TP1,start state,Material_3 instance N.213,3305.871171676615,R3
5706,3305.871171676615,TR2,TP1,end state,Material_3 instance N.213,3305.871171676615,R3
5707,3305.871171676615,TR2,TP1,start state,Material_3 instance N.213,3307.8545050099483,S3
5708,3307.8545050099483,TR2,TP1,end state,Material_3 instance N.213,3307.8545050099483,S3
5709,3307.8545050099483,S3,S3,finished material,Material_3 instance N.213,,
5710,3312.4657138296043,S1,S1,created material,Material_1 instance N.232,,
5711,3312.4657138296043,TR1,TP1,start state,Material_1 instance N.232,3313.6157138296044,S1
5712,3313.6157138296044,TR1,TP1,end state,Material_1 instance N.232,3313.6157138296044,S1
5713,3313.6157138296044,TR1,TP1,start state,Material_1 instance N.232,3314.7657138296045,R4
5714,3313.827604199742,S2,S2,created material,Material_2 instance N.233,,
5715,3313.827604199742,TR2,TP1,start state,Material_2 instance N.233,3315.1442708664085,S2
5716,3314.7657138296045,TR1,TP1,end state,Material_1 instance N.232,3314.7657138296045,R4
5717,3315.1442708664085,TR2,TP1,end state,Material_2 instance N.233,3315.1442708664085,S2
5718,3315.1442708664085,TR2,TP1,start state,Material_2 instance N.233,3315.960937533075,R3
5719,3315.4883112740226,R3,P1,end state,Material_3 instance N.226,3315.4883112740226,
5720,3315.4883112740226,R3,P1,start state,Material_1 instance N.230,3325.0281504837267,
5721,3315.4883112740226,TR1,TP1,start state,Material_3 instance N.226,3315.9716446073558,R3
5722,3315.960937533075,TR2,TP1,end state,Material_2 instance N.233,3315.960937533075,R3
5723,3315.9716446073558,TR1,TP1,end state,Material_3 instance N.226,3315.9716446073558,R3
5724,3315.9716446073558,TR1,TP1,start state,Material_3 instance N.226,3316.121644607356,R3
5725,3316.121644607356,TR1,TP1,end state,Material_3 instance N.226,3316.121644607356,R3
5726,3316.5633613598466,R2,P2,end state,Material_3 instance N.221,3316.5633613598466,
5727,3316.5633613598466,TR1,TP1,start state,Material_3 instance N.221,3317.0466946931797,R2
5728,3316.5633613598466,R2,P2,start state,Material_1 instance N.222,3331.5633613598466,
5729,3316.950294612404,R4,Breakdownstate_1,end state,,3316.950294612404,
5730,3316.950294612404,R4,P3,end interrupt,Material_2 instance N.224,3333.508904216141,
5731,3316.950294612404,R4,P1,end interrupt,Material_3 instance N.229,3323.673733907532,
5732,3317.0466946931797,TR1,TP1,end state,Material_3 instance N.221,3317.0466946931797,R2
5733,3317.0466946931797,TR1,TP1,start state,Material_3 instance N.221,3317.530028026513,R1
5734,3317.530028026513,TR1,TP1,end state,Material_3 instance N.221,3317.530028026513,R1
5735,3317.530028026513,R1,P1,start state,Material_3 instance N.221,3334.3011004078085,
5736,3323.673733907532,R4,P1,end state,Material_3 instance N.229,3323.673733907532,
5737,3323.673733907532,TR1,TP1,start state,Material_3 instance N.229,3324.157067240865,R4
5738,3323.673733907532,R4,P1,start state,Material_3 instance N.223,3342.8227640114487,
5739,3324.157067240865,TR1,TP1,end state,Material_3 instance N.229,3324.157067240865,R4
5740,3324.157067240865,TR1,TP1,start state,Material_3 instance N.229,3324.6404005741983,R3
5741,3324.6404005741983,TR1,TP1,end state,Material_3 instance N.229,3324.6404005741983,R3
5742,3325.0281504837267,R3,P1,end state,Material_1 instance N.230,3325.0281504837267,
5743,3325.0281504837267,R3,P1,start state,Material_2 instance N.233,3343.2492288773187,
5744,3325.0281504837267,TR1,TP1,start state,Material_1 instance N.230,3325.51148381706,R2
5745,3325.51148381706,TR1,TP1,end state,Material_1 instance N.230,3325.51148381706,R2
5746,3331.5633613598466,R2,P2,end state,Material_1 instance N.222,3331.5633613598466,
5747,3331.5633613598466,R2,P3,start state,Material_3 instance N.218,3346.850315851595,
5748,3331.5633613598466,TR1,TP1,start state,Material_1 instance N.222,3331.7133613598467,R2
5749,3331.7133613598467,TR1,TP1,end state,Material_1 instance N.222,3331.7133613598467,R2
5750,3333.508904216141,R4,P3,end state,Material_2 instance N.224,3333.508904216141,
5751,3333.508904216141,TR2,TP1,start state,Material_2 instance N.224,3333.9922375494743,R4
5752,3333.508904216141,R4,P3,start state,Material_2 instance N.216,3362.4927825508857,
5753,3333.9922375494743,TR2,TP1,end state,Material_2 instance N.224,3333.9922375494743,R4
5754,3333.9922375494743,TR2,TP1,start state,Material_2 instance N.224,3334.4755708828075,R1
5755,3334.3011004078085,R1,P1,end state,Material_3 instance N.221,3334.3011004078085,
5756,3334.4755708828075,TR2,TP1,end state,Material_2 instance N.224,3334.4755708828075,R1
5757,3334.4755708828075,TR2,TP1,start state,Material_3 instance N.221,3337.1255708828076,S3
5758,3334.4755708828075,R1,P1,start state,Material_2 instance N.224,3354.944679551274,
5759,3337.1255708828076,TR2,TP1,end state,Material_3 instance N.221,3337.1255708828076,S3
5760,3337.1255708828076,S3,S3,finished material,Material_3 instance N.221,,
5761,3338.024138455559,S2,S2,created material,Material_2 instance N.234,,
5762,3338.024138455559,TR1,TP1,start state,Material_2 instance N.234,3339.174138455559,S2
5763,3339.174138455559,TR1,TP1,end state,Material_2 instance N.234,3339.174138455559,S2
5764,3339.174138455559,TR1,TP1,start state,Material_2 instance N.234,3340.324138455559,R4
5765,3340.324138455559,TR1,TP1,end state,Material_2 instance N.234,3340.324138455559,R4
5766,3342.8227640114487,R4,P1,end state,Material_3 instance N.223,3342.8227640114487,
5767,3342.8227640114487,TR2,TP1,start state,Material_3 instance N.223,3345.1394306781153,R4
5768,3342.8227640114487,R4,P3,start state,Material_3 instance N.231,3359.293664525996,
5769,3343.2492288773187,R3,P1,end state,Material_2 instance N.233,3343.2492288773187,
5770,3343.2492288773187,R3,P1,start state,Material_3 instance N.226,3357.4309842250755,
5771,3345.1394306781153,TR2,TP1,end state,Material_3 instance N.223,3345.1394306781153,R4
5772,3345.1394306781153,TR2,TP1,start state,Material_3 instance N.223,3347.456097344782,S3
5774,3345.8252160444754,R3,Breakdownstate_1,start state,,3375.8252160444754,
5773,3345.8252160444754,R3,P1,start interrupt,Material_3 instance N.226,3357.4309842250755,
5775,3346.850315851595,R2,P3,end state,Material_3 instance N.218,3346.850315851595,
5776,3346.850315851595,TR1,TP1,start state,Material_3 instance N.218,3347.6669825182616,R2
5777,3346.850315851595,R2,P2,start state,Material_2 instance N.228,3361.850315851595,
5778,3347.456097344782,TR2,TP1,end state,Material_3 instance N.223,3347.456097344782,S3
5780,3347.456097344782,TR2,TP1,start state,Material_2 instance N.233,3349.439430678115,R3
5779,3347.456097344782,S3,S3,finished material,Material_3 instance N.223,,
5781,3347.6669825182616,TR1,TP1,end state,Material_3 instance N.218,3347.6669825182616,R2
5782,3347.6669825182616,TR1,TP1,start state,Material_3 instance N.218,3348.1503158515948,R3
5783,3348.0500802132005,S3,S3,created material,Material_3 instance N.235,,
5784,3348.1503158515948,TR1,TP1,end state,Material_3 instance N.218,3348.1503158515948,R3
5785,3348.1503158515948,TR1,TP1,start state,Material_3 instance N.235,3349.300315851595,S3
5786,3349.300315851595,TR1,TP1,end state,Material_3 instance N.235,3349.300315851595,S3
5787,3349.300315851595,TR1,TP1,start state,Material_3 instance N.235,3351.1169825182615,R1
5788,3349.439430678115,TR2,TP1,end state,Material_2 instance N.233,3349.439430678115,R3
5789,3349.439430678115,TR2,TP1,start state,Material_2 instance N.233,3349.922764011448,R2
5790,3349.922764011448,TR2,TP1,end state,Material_2 instance N.233,3349.922764011448,R2
5791,3351.1169825182615,TR1,TP1,end state,Material_3 instance N.235,3351.1169825182615,R1
5792,3351.1169825182615,R1,P2,start state,Material_3 instance N.235,3366.1169825182615,
5793,3354.944679551274,R1,P1,end state,Material_2 instance N.224,3354.944679551274,
5794,3354.944679551274,TR2,TP1,start state,Material_2 instance N.224,3355.428012884607,R1
5795,3355.428012884607,TR2,TP1,end state,Material_2 instance N.224,3355.428012884607,R1
5796,3355.428012884607,TR2,TP1,start state,Material_2 instance N.224,3358.4113462179403,SK2
5797,3356.1674188385605,S3,S3,created material,Material_3 instance N.236,,
5798,3358.4113462179403,TR2,TP1,end state,Material_2 instance N.224,3358.4113462179403,SK2
5800,3358.4113462179403,TR2,TP1,start state,Material_3 instance N.236,3359.728012884607,S3
5799,3358.4113462179403,SK2,SK2,finished material,Material_2 instance N.224,,
5801,3359.293664525996,R4,P3,end state,Material_3 instance N.231,3359.293664525996,
5802,3359.293664525996,TR1,TP1,start state,Material_3 instance N.231,3359.776997859329,R4
5803,3359.293664525996,R4,P3,start state,Material_1 instance N.219,3392.4279254069647,
5804,3359.728012884607,TR2,TP1,end state,Material_3 instance N.236,3359.728012884607,S3
5805,3359.728012884607,TR2,TP1,start state,Material_3 instance N.236,3360.878012884607,R3
5806,3359.776997859329,TR1,TP1,end state,Material_3 instance N.231,3359.776997859329,R4
5807,3359.776997859329,TR1,TP1,start state,Material_3 instance N.231,3360.593664525996,R2
5808,3360.593664525996,TR1,TP1,end state,Material_3 instance N.231,3360.593664525996,R2
5809,3360.878012884607,TR2,TP1,end state,Material_3 instance N.236,3360.878012884607,R3
5810,3361.850315851595,R2,P2,end state,Material_2 instance N.228,3361.850315851595,
5811,3361.850315851595,TR2,TP1,start state,Material_2 instance N.228,3362.333649184928,R2
5812,3361.850315851595,R2,P3,start state,Material_2 instance N.220,3371.0075701919345,
5813,3362.333649184928,TR2,TP1,end state,Material_2 instance N.228,3362.333649184928,R2
5814,3362.333649184928,TR2,TP1,start state,Material_2 instance N.228,3363.1503158515948,R4
5815,3362.4927825508857,R4,P3,end state,Material_2 instance N.216,3362.4927825508857,
5816,3362.4927825508857,R4,P3,start state,Material_1 instance N.214,3382.511668936501,
5817,3363.1503158515948,TR2,TP1,end state,Material_2 instance N.228,3363.1503158515948,R4
5818,3363.1503158515948,TR2,TP1,start state,Material_2 instance N.216,3363.633649184928,R1
5819,3363.633649184928,TR2,TP1,end state,Material_2 instance N.216,3363.633649184928,R1
5820,3363.633649184928,R1,P1,start state,Material_2 instance N.216,3368.0019128396857,
5821,3366.1169825182615,R1,P2,end state,Material_3 instance N.235,3366.1169825182615,
5822,3366.1169825182615,TR2,TP1,start state,Material_3 instance N.235,3366.6003158515946,R4
5823,3366.6003158515946,TR2,TP1,end state,Material_3 instance N.235,3366.6003158515946,R4
5824,3368.0019128396857,R1,P1,end state,Material_2 instance N.216,3368.0019128396857,
5825,3368.0019128396857,TR2,TP1,start state,Material_2 instance N.216,3368.485246173019,R1
5826,3368.485246173019,TR2,TP1,end state,Material_2 instance N.216,3368.485246173019,R1
5827,3368.485246173019,TR2,TP1,start state,Material_2 instance N.216,3371.468579506352,SK2
5828,3371.0075701919345,R2,P3,end state,Material_2 instance N.220,3371.0075701919345,
5829,3371.0075701919345,R2,P2,start state,Material_1 instance N.225,3386.0075701919345,
5830,3371.468579506352,TR2,TP1,end state,Material_2 instance N.216,3371.468579506352,SK2
5832,3371.468579506352,TR2,TP1,start state,Material_2 instance N.220,3374.118579506352,R2
5831,3371.468579506352,SK2,SK2,finished material,Material_2 instance N.216,,
5833,3374.118579506352,TR2,TP1,end state,Material_2 instance N.220,3374.118579506352,R2
5834,3374.118579506352,TR2,TP1,start state,Material_2 instance N.220,3374.9352461730186,R4
5835,3374.9352461730186,TR2,TP1,end state,Material_2 instance N.220,3374.9352461730186,R4
5836,3375.8252160444754,R3,Breakdownstate_1,end state,,3375.8252160444754,
5837,3375.8252160444754,R3,P1,end interrupt,Material_3 instance N.226,3387.4309842250755,
5838,3382.511668936501,R4,P3,end state,Material_1 instance N.214,3382.511668936501,
5839,3382.511668936501,R4,P1,start state,Material_1 instance N.232,3394.5162462379635,
5840,3382.511668936501,TR2,TP1,start state,Material_1 instance N.214,3384.995002269834,SK1
5841,3384.995002269834,TR2,TP1,end state,Material_1 instance N.214,3384.995002269834,SK1
5842,3384.995002269834,SK1,SK1,finished material,Material_1 instance N.214,,
5843,3386.0075701919345,R2,P2,end state,Material_1 instance N.225,3386.0075701919345,
5844,3386.0075701919345,TR2,TP1,start state,Material_1 instance N.225,3388.4909035252676,R2
5845,3386.0075701919345,R2,P2,start state,Material_1 instance N.230,3401.0075701919345,
5846,3387.4309842250755,R3,P1,end state,Material_3 instance N.226,3387.4309842250755,
5847,3387.4309842250755,R3,P1,start state,Material_3 instance N.229,3391.447912031604,
5848,3388.4909035252676,TR2,TP1,end state,Material_1 instance N.225,3388.4909035252676,R2
5849,3388.4909035252676,TR2,TP1,start state,Material_1 instance N.225,3388.9742368586008,R3
5850,3388.9742368586008,TR2,TP1,end state,Material_1 instance N.225,3388.9742368586008,R3
5851,3388.9742368586008,TR2,TP1,start state,Material_3 instance N.226,3390.957570191934,S3
5852,3390.957570191934,TR2,TP1,end state,Material_3 instance N.226,3390.957570191934,S3
5853,3390.957570191934,S3,S3,finished material,Material_3 instance N.226,,
5854,3391.447912031604,R3,P1,end state,Material_3 instance N.229,3391.447912031604,
5855,3391.447912031604,R3,P1,start state,Material_3 instance N.218,3404.2427547274006,
5856,3391.447912031604,TR2,TP1,start state,Material_3 instance N.229,3393.4312453649372,R3
5857,3392.4279254069647,R4,P3,end state,Material_1 instance N.219,3392.4279254069647,
5858,3392.4279254069647,TR1,TP1,start state,Material_1 instance N.219,3393.2445920736313,R4
5859,3392.4279254069647,R4,P1,start state,Material_2 instance N.234,3410.504375330767,
5860,3393.2445920736313,TR1,TP1,end state,Material_1 instance N.219,3393.2445920736313,R4
5861,3393.2445920736313,TR1,TP1,start state,Material_1 instance N.219,3395.7279254069645,SK1
5862,3393.4312453649372,TR2,TP1,end state,Material_3 instance N.229,3393.4312453649372,R3
5863,3393.4312453649372,TR2,TP1,start state,Material_3 instance N.229,3395.4145786982704,S3
5864,3394.5162462379635,R4,P1,end state,Material_1 instance N.232,3394.5162462379635,
5865,3394.5162462379635,R4,P3,start state,Material_2 instance N.228,3403.722703317772,
5866,3395.4145786982704,TR2,TP1,end state,Material_3 instance N.229,3395.4145786982704,S3
5867,3395.4145786982704,S3,S3,finished material,Material_3 instance N.229,,
5868,3395.7279254069645,TR1,TP1,end state,Material_1 instance N.219,3395.7279254069645,SK1
5870,3395.7279254069645,TR1,TP1,start state,Material_1 instance N.232,3398.2112587402976,R4
5869,3395.7279254069645,SK1,SK1,finished material,Material_1 instance N.219,,
5871,3398.2112587402976,TR1,TP1,end state,Material_1 instance N.232,3398.2112587402976,R4
5872,3398.2112587402976,TR1,TP1,start state,Material_1 instance N.232,3399.027925406964,R2
5873,3399.027925406964,TR1,TP1,end state,Material_1 instance N.232,3399.027925406964,R2
5875,3399.780382626525,R2,Breakdownstate_2,start state,,3429.780382626525,
5874,3399.780382626525,R2,P2,start interrupt,Material_1 instance N.230,3401.0075701919345,
5876,3402.356274707761,S1,S1,created material,Material_1 instance N.237,,
5877,3402.356274707761,TR1,TP1,start state,Material_1 instance N.237,3403.506274707761,S1
5878,3403.506274707761,TR1,TP1,end state,Material_1 instance N.237,3403.506274707761,S1
5879,3403.506274707761,TR1,TP1,start state,Material_1 instance N.237,3404.656274707761,R4
5880,3403.722703317772,R4,P3,end state,Material_2 instance N.228,3403.722703317772,
5881,3403.722703317772,TR2,TP1,start state,Material_2 instance N.228,3406.0393699844385,R4
5882,3403.722703317772,R4,P3,start state,Material_3 instance N.235,3423.0039645952475,
5883,3404.2427547274006,R3,P1,end state,Material_3 instance N.218,3404.2427547274006,
5884,3404.2427547274006,R3,P1,start state,Material_3 instance N.236,3415.1356483664076,
5885,3404.2427547274006,R3,P3,start state,Material_1 instance N.225,3424.8509531250543,
5886,3404.656274707761,TR1,TP1,end state,Material_1 instance N.237,3404.656274707761,R4
5887,3406.0393699844385,TR2,TP1,end state,Material_2 instance N.228,3406.0393699844385,R4
5888,3406.0393699844385,TR2,TP1,start state,Material_2 instance N.228,3406.5227033177716,R1
5889,3406.5227033177716,TR2,TP1,end state,Material_2 instance N.228,3406.5227033177716,R1
5890,3406.5227033177716,TR2,TP1,start state,Material_3 instance N.218,3407.3393699844382,R3
5891,3406.5227033177716,R1,P1,start state,Material_2 instance N.228,3418.8994872710728,
5892,3407.3393699844382,TR2,TP1,end state,Material_3 instance N.218,3407.3393699844382,R3
5893,3407.3393699844382,TR2,TP1,start state,Material_3 instance N.218,3409.3227033177714,S3
5894,3409.3227033177714,TR2,TP1,end state,Material_3 instance N.218,3409.3227033177714,S3
5895,3409.3227033177714,S3,S3,finished material,Material_3 instance N.218,,
5896,3410.504375330767,R4,P1,end state,Material_2 instance N.234,3410.504375330767,
5897,3410.504375330767,R4,P1,start state,Material_2 instance N.220,3422.3568380459915,
5898,3410.504375330767,TR1,TP1,start state,Material_2 instance N.234,3411.3210419974334,R2
5899,3411.3210419974334,TR1,TP1,end state,Material_2 instance N.234,3411.3210419974334,R2
5900,3414.045137981271,S3,S3,created material,Material_3 instance N.238,,
5901,3414.045137981271,TR1,TP1,start state,Material_3 instance N.238,3415.5284713146043,S3
5902,3415.1356483664076,R3,P1,end state,Material_3 instance N.236,3415.1356483664076,
5903,3415.1356483664076,TR2,TP1,start state,Material_3 instance N.236,3417.1189816997407,R3
5904,3415.5284713146043,TR1,TP1,end state,Material_3 instance N.238,3415.5284713146043,S3
5905,3415.5284713146043,TR1,TP1,start state,Material_3 instance N.238,3417.0118046479374,R2
5906,3417.0118046479374,TR1,TP1,end state,Material_3 instance N.238,3417.0118046479374,R2
5907,3417.1189816997407,TR2,TP1,end state,Material_3 instance N.236,3417.1189816997407,R3
5908,3417.1189816997407,TR2,TP1,start state,Material_3 instance N.236,3417.9356483664073,R1
5909,3417.9356483664073,TR2,TP1,end state,Material_3 instance N.236,3417.9356483664073,R1
5910,3417.9356483664073,R1,P1,start state,Material_3 instance N.236,3422.69179562736,
5911,3418.8994872710728,R1,P1,end state,Material_2 instance N.228,3418.8994872710728,
5912,3418.8994872710728,TR2,TP1,start state,Material_2 instance N.228,3421.882820604406,SK2
5913,3421.882820604406,TR2,TP1,end state,Material_2 instance N.228,3421.882820604406,SK2
5914,3421.882820604406,SK2,SK2,finished material,Material_2 instance N.228,,
5915,3422.3568380459915,R4,P1,end state,Material_2 instance N.220,3422.3568380459915,
5916,3422.3568380459915,TR1,TP1,start state,Material_2 instance N.220,3423.173504712658,R4
5917,3422.3568380459915,R4,P1,start state,Material_1 instance N.237,3438.552377330959,
5918,3422.69179562736,R1,P1,end state,Material_3 instance N.236,3422.69179562736,
5919,3422.69179562736,TR2,TP1,start state,Material_3 instance N.236,3425.675128960693,R1
5920,3423.0039645952475,R4,P3,end state,Material_3 instance N.235,3423.0039645952475,
5921,3423.173504712658,TR1,TP1,end state,Material_2 instance N.220,3423.173504712658,R4
5922,3423.173504712658,TR1,TP1,start state,Material_2 instance N.220,3425.823504712658,SK2
5923,3424.8509531250543,R3,P3,end state,Material_1 instance N.225,3424.8509531250543,
5924,3425.675128960693,TR2,TP1,end state,Material_3 instance N.236,3425.675128960693,R1
5925,3425.675128960693,TR2,TP1,start state,Material_3 instance N.236,3428.3251289606933,S3
5926,3425.823504712658,TR1,TP1,end state,Material_2 instance N.220,3425.823504712658,SK2
5927,3425.823504712658,SK2,SK2,finished material,Material_2 instance N.220,,
5928,3428.3251289606933,TR2,TP1,end state,Material_3 instance N.236,3428.3251289606933,S3
5930,3428.3251289606933,TR2,TP1,start state,Material_3 instance N.235,3430.64179562736,R4
5929,3428.3251289606933,S3,S3,finished material,Material_3 instance N.236,,
5931,3429.780382626525,R2,Breakdownstate_2,end state,,3429.780382626525,
5932,3429.780382626525,R2,P2,end interrupt,Material_1 instance N.230,3431.0075701919345,
5933,3430.64179562736,TR2,TP1,end state,Material_3 instance N.235,3430.64179562736,R4
5934,3430.64179562736,TR2,TP1,start state,Material_3 instance N.235,3430.79179562736,R4
5935,3430.79179562736,TR2,TP1,end state,Material_3 instance N.235,3430.79179562736,R4
5936,3430.79179562736,TR2,TP1,start state,Material_1 instance N.225,3431.275128960693,R3
5937,3430.79179562736,R4,P1,start state,Material_3 instance N.235,3439.6703524833847,
5938,3430.8912551100534,S1,S1,created material,Material_1 instance N.239,,
5939,3430.8912551100534,TR1,TP1,start state,Material_1 instance N.239,3434.5412551100535,S1
5940,3431.0075701919345,R2,P2,end state,Material_1 instance N.230,3431.0075701919345,
5941,3431.0075701919345,R2,P3,start state,Material_1 instance N.222,3442.141898667839,
5942,3431.275128960693,TR2,TP1,end state,Material_1 instance N.225,3431.275128960693,R3
5943,3431.275128960693,TR2,TP1,start state,Material_1 instance N.225,3433.425128960693,SK1
5944,3433.425128960693,TR2,TP1,end state,Material_1 instance N.225,3433.425128960693,SK1
5945,3433.425128960693,SK1,SK1,finished material,Material_1 instance N.225,,
5946,3434.5412551100535,TR1,TP1,end state,Material_1 instance N.239,3434.5412551100535,S1
5947,3434.5412551100535,TR1,TP1,start state,Material_1 instance N.239,3436.0245884433866,R3
5948,3436.0245884433866,TR1,TP1,end state,Material_1 instance N.239,3436.0245884433866,R3
5949,3436.0245884433866,TR1,TP1,start state,Material_1 instance N.230,3436.5079217767197,R2
5950,3436.0245884433866,R3,P1,start state,Material_1 instance N.239,3447.8120964742434,
5951,3436.5079217767197,TR1,TP1,end state,Material_1 instance N.230,3436.5079217767197,R2
5952,3436.5079217767197,TR1,TP1,start state,Material_1 instance N.230,3436.991255110053,R3
5953,3436.991255110053,TR1,TP1,end state,Material_1 instance N.230,3436.991255110053,R3
5954,3436.991255110053,R3,P3,start state,Material_1 instance N.230,3467.5722776862813,
5955,3437.5879861127787,S2,S2,created material,Material_2 instance N.240,,
5956,3437.5879861127787,TR2,TP1,start state,Material_2 instance N.240,3439.071319446112,S2
5957,3438.552377330959,R4,P1,end state,Material_1 instance N.237,3438.552377330959,
5958,3438.552377330959,TR1,TP1,start state,Material_1 instance N.237,3439.0357106642923,R4
5959,3439.0357106642923,TR1,TP1,end state,Material_1 instance N.237,3439.0357106642923,R4
5960,3439.0357106642923,TR1,TP1,start state,Material_1 instance N.237,3439.852377330959,R2
5961,3439.071319446112,TR2,TP1,end state,Material_2 instance N.240,3439.071319446112,S2
5962,3439.071319446112,TR2,TP1,start state,Material_2 instance N.240,3440.221319446112,R4
5963,3439.6703524833847,R4,P1,end state,Material_3 instance N.235,3439.6703524833847,
5964,3439.852377330959,TR1,TP1,end state,Material_1 instance N.237,3439.852377330959,R2
5965,3440.221319446112,TR2,TP1,end state,Material_2 instance N.240,3440.221319446112,R4
5966,3440.221319446112,TR2,TP1,start state,Material_3 instance N.235,3442.5379861127785,S3
5967,3440.221319446112,R4,P1,start state,Material_2 instance N.240,3461.8648497210343,
5968,3441.8621239425797,S3,S3,created material,Material_3 instance N.241,,
5969,3442.141898667839,R2,P3,end state,Material_1 instance N.222,3442.141898667839,
5970,3442.141898667839,R2,P2,start state,Material_2 instance N.233,3457.141898667839,
5971,3442.141898667839,TR1,TP1,start state,Material_1 instance N.222,3444.625232001172,SK1
5972,3442.3904162573176,S2,S2,created material,Material_2 instance N.242,,
5973,3442.5379861127785,TR2,TP1,end state,Material_3 instance N.235,3442.5379861127785,S3
5975,3442.5379861127785,TR2,TP1,start state,Material_2 instance N.242,3443.854652779445,S2
5974,3442.5379861127785,S3,S3,finished material,Material_3 instance N.235,,
5976,3443.384673018336,S2,S2,created material,Material_2 instance N.243,,
5977,3443.854652779445,TR2,TP1,end state,Material_2 instance N.242,3443.854652779445,S2
5978,3443.854652779445,TR2,TP1,start state,Material_2 instance N.242,3444.6713194461117,R3
5979,3444.625232001172,TR1,TP1,end state,Material_1 instance N.222,3444.625232001172,SK1
5980,3444.625232001172,SK1,SK1,finished material,Material_1 instance N.222,,
5981,3444.6713194461117,TR2,TP1,end state,Material_2 instance N.242,3444.6713194461117,R3
5982,3444.6713194461117,TR2,TP1,start state,Material_2 instance N.243,3445.4879861127783,S2
5983,3445.4879861127783,TR2,TP1,end state,Material_2 instance N.243,3445.4879861127783,S2
5984,3445.4879861127783,TR2,TP1,start state,Material_2 instance N.243,3446.9713194461115,R1
5985,3445.6583139279305,S2,S2,created material,Material_2 instance N.244,,
5986,3445.6583139279305,TR1,TP1,start state,Material_2 instance N.244,3447.1416472612636,S2
